,source,target,weight
4358,34134,34955,1
4359,34134,34959,1
4360,34134,35030,1
4361,34134,35075,1
4362,34134,35102,1
4363,34134,35171,1
4364,34134,35174,1
4365,34134,35264,1
4366,34134,35282,1
4367,34134,35290,2
4368,34134,35350,1
4369,34134,35362,1
4370,34134,35376,1
4371,34134,35380,1
4372,34134,35404,1
4373,34134,35407,1
4374,34134,35412,1
4375,34134,35420,1
4376,34134,35447,1
4377,34134,35449,1
4378,34134,35464,1
4379,34134,35488,1
4380,34134,35524,1
4381,34134,35534,1
4382,34134,35588,1
4383,34134,35788,1
4384,34134,35897,1
4385,34134,35946,1
4386,34134,35959,1
4387,34134,36266,1
4388,34134,36279,1
4389,34134,36404,1
4390,34134,36459,1
4391,34134,36488,2
4392,34138,34272,1
4393,34138,34326,1
4394,34138,34713,1
4395,34138,34725,1
4396,34138,34742,1
4397,34138,34955,2
4398,34138,34998,2
4399,34138,35001,1
4400,34138,35002,1
4401,34138,35068,1
4402,34138,35102,1
4403,34138,35132,1
4404,34138,35245,1
4405,34138,35283,1
4406,34138,35376,1
4407,34138,35557,1
4408,34138,35588,1
4409,34138,35781,1
4410,34138,35786,1
4411,34138,35820,1
4412,34138,35875,1
4413,34138,36059,1
4414,34138,36065,1
4415,34138,36327,1
4416,34141,34717,1
4417,34141,34742,1
4418,34141,34745,1
4419,34141,34988,1
4420,34141,35102,1
4421,34141,35242,1
4422,34141,35404,1
4423,34141,35449,1
4424,34141,36415,1
4425,34148,35277,1
4426,34148,35405,1
4427,34148,35418,1
4428,34154,35172,1
4429,34161,34162,1
4430,34161,34164,1
4431,34161,34182,1
4432,34161,34270,1
4433,34161,34331,1
4434,34161,34461,1
4435,34161,34565,1
4436,34161,34650,1
4437,34161,34681,1
4438,34161,34727,1
4439,34161,34955,3
4440,34161,35009,1
4441,34161,35143,1
4442,34161,35157,1
4443,34161,35169,1
4444,34161,35178,1
4445,34161,35213,1
4446,34161,35245,1
4447,34161,35250,1
4448,34161,35289,1
4449,34161,35376,1
4450,34161,35380,1
4451,34161,35442,1
4452,34161,35454,1
4453,34161,35478,2
4454,34161,35481,1
4455,34161,35530,1
4456,34161,35710,1
4457,34161,35917,1
4458,34161,35936,1
4459,34161,35940,1
4460,34161,36001,1
4461,34161,36030,1
4462,34161,36271,1
4463,34161,36277,1
4464,34161,36352,1
4465,34161,36404,1
4466,34161,36449,1
4467,34161,36471,1
4468,34161,36484,1
4469,34161,36488,1
4470,34161,36502,1
4471,34162,35250,1
4472,34162,35253,1
4473,34162,35629,1
4474,34162,36340,1
4475,34164,34174,1
4476,34164,34713,1
4477,34164,34750,1
4478,34164,34955,3
4479,34164,34961,1
4480,34164,35029,1
4481,34164,35068,1
4482,34164,35117,1
4483,34164,35125,1
4484,34164,35145,2
4485,34164,35152,1
4486,34164,35169,1
4487,34164,35172,1
4488,34164,35238,1
4489,34164,35246,1
4490,34164,35264,1
4491,34164,35353,1
4492,34164,35358,1
4493,34164,35376,1
4494,34164,35392,1
4495,34164,35406,1
4496,34164,35517,1
4497,34164,35524,1
4498,34164,35724,1
4499,34164,35963,1
4500,34164,36128,1
4501,34164,36474,1
4502,34166,34273,1
4503,34166,34343,1
4504,34166,34713,1
4505,34166,34978,1
4506,34166,35009,1
4507,34166,35010,1
4508,34166,35068,1
4509,34166,35102,1
4510,34166,35161,1
4511,34166,35178,1
4512,34166,35240,1
4513,34166,35261,1
4514,34166,35264,1
4515,34166,35273,1
4516,34166,35282,1
4517,34166,35297,1
4518,34166,35325,1
4519,34166,35369,1
4520,34166,35380,1
4521,34166,35384,1
4522,34166,35385,1
4523,34166,35410,1
4524,34166,35427,1
4525,34166,35450,1
4526,34166,35588,1
4527,34166,35749,1
4528,34166,35781,1
4529,34166,35918,1
4530,34166,35936,1
4531,34166,35964,1
4532,34166,36061,1
4533,34166,36328,1
4534,34166,36446,1
4535,34171,34308,1
4536,34171,34530,1
4537,34171,34601,1
4538,34171,34647,1
4539,34171,34713,1
4540,34171,34735,1
4541,34171,34746,1
4542,34171,34750,1
4543,34171,34955,2
4544,34171,34961,1
4545,34171,35010,1
4546,34171,35030,1
4547,34171,35075,1
4548,34171,35102,1
4549,34171,35152,1
4550,34171,35173,1
4551,34171,35174,1
4552,34171,35245,1
4553,34171,35282,1
4554,34171,35350,1
4555,34171,35376,2
4556,34171,35384,2
4557,34171,35404,1
4558,34171,35449,2
4559,34171,35465,1
4560,34171,35502,1
4561,34171,35534,1
4562,34171,35625,1
4563,34171,35808,1
4564,34171,35946,1
4565,34171,35978,1
4566,34171,36049,1
4567,34171,36050,1
4568,34174,34249,1
4569,34174,35074,1
4570,34174,35098,1
4571,34174,35264,1
4572,34174,35449,2
4573,34177,34236,1
4574,34177,34418,1
4575,34177,34461,1
4576,34177,34519,1
4577,34177,35162,1
4578,34177,35376,1
4579,34177,36404,1
4580,34179,34287,1
4581,34179,35245,1
4582,34179,35246,1
4583,34179,35380,1
4584,34179,36371,1
4585,34179,36410,1
4586,34180,34194,1
4587,34180,34273,1
4588,34180,34343,1
4589,34180,34479,1
4590,34180,34713,1
4591,34180,34742,1
4592,34180,34762,1
4593,34180,34955,1
4594,34180,34978,1
4595,34180,35009,1
4596,34180,35010,1
4597,34180,35029,1
4598,34180,35068,1
4599,34180,35087,1
4600,34180,35102,1
4601,34180,35145,1
4602,34180,35161,1
4603,34180,35178,1
4604,34180,35240,1
4605,34180,35261,1
4606,34180,35264,1
4607,34180,35273,1
4608,34180,35282,1
4609,34180,35297,1
4610,34180,35325,1
4611,34180,35358,1
4612,34180,35369,1
4613,34180,35380,1
4614,34180,35384,1
4615,34180,35385,1
4616,34180,35410,1
4617,34180,35427,1
4618,34180,35450,1
4619,34180,35517,1
4620,34180,35524,1
4621,34180,35588,1
4622,34180,35724,1
4623,34180,35749,1
4624,34180,35781,1
4625,34180,35918,1
4626,34180,35936,1
4627,34180,35964,1
4628,34180,36061,1
4629,34180,36328,1
4630,34180,36446,1
4631,34180,36474,1
4632,34181,34236,1
4633,34181,34418,1
4634,34181,34461,1
4635,34181,34519,1
4636,34181,35132,1
4637,34181,35162,2
4638,34181,35376,1
4639,34181,36404,1
4640,34181,36425,1
4641,34182,34212,1
4642,34182,34553,1
4643,34182,34713,2
4644,34182,34750,1
4645,34182,34955,2
4646,34182,34961,1
4647,34182,34978,1
4648,34182,34979,1
4649,34182,35068,1
4650,34182,35080,1
4651,34182,35084,1
4652,34182,35123,1
4653,34182,35145,1
4654,34182,35152,1
4655,34182,35169,1
4656,34182,35207,1
4657,34182,35238,1
4658,34182,35246,1
4659,34182,35250,1
4660,34182,35264,1
4661,34182,35376,1
4662,34182,35404,1
4663,34182,35406,1
4664,34182,35963,1
4665,34182,36128,1
4666,34182,36257,1
4667,34182,36380,1
4668,34184,34218,1
4669,34184,34308,1
4670,34184,34735,1
4671,34184,34747,1
4672,34184,34757,1
4673,34184,34955,1
4674,34184,34959,1
4675,34184,35030,1
4676,34184,35075,1
4677,34184,35102,1
4678,34184,35174,1
4679,34184,35264,1
4680,34184,35282,1
4681,34184,35290,1
4682,34184,35350,1
4683,34184,35376,1
4684,34184,35404,1
4685,34184,35412,1
4686,34184,35420,1
4687,34184,35449,1
4688,34184,35897,1
4689,34184,35946,1
4690,34184,36404,1
4691,34184,36488,1
4692,34187,34647,1
4693,34187,34713,1
4694,34187,34728,1
4695,34187,34735,1
4696,34187,34746,1
4697,34187,34763,1
4698,34187,34955,1
4699,34187,34990,1
4700,34187,35009,1
4701,34187,35010,1
4702,34187,35168,1
4703,34187,35169,1
4704,34187,35172,1
4705,34187,35245,1
4706,34187,35261,1
4707,34187,35264,1
4708,34187,35376,1
4709,34187,35384,2
4710,34187,35404,1
4711,34187,35449,1
4712,34187,35465,1
4713,34187,35534,1
4714,34187,35808,1
4715,34187,36050,1
4716,34187,36516,1
4717,34188,34717,1
4718,34188,34988,1
4719,34188,35102,1
4720,34188,35376,1
4721,34188,35404,1
4722,34188,35779,1
4723,34188,36415,1
4724,34191,34318,1
4725,34191,34630,1
4726,34191,35092,1
4727,34191,35102,1
4728,34191,35264,1
4729,34191,35271,1
4730,34191,35279,1
4731,34191,35339,1
4732,34191,35412,1
4733,34191,35524,1
4734,34191,35588,2
4735,34191,36250,1
4736,34191,36463,1
4737,34191,36469,1
4738,34194,34236,1
4739,34194,34375,1
4740,34194,34577,1
4741,34194,34778,1
4742,34194,34955,1
4743,34194,35082,1
4744,34194,35102,1
4745,34194,35111,1
4746,34194,35232,1
4747,34194,35376,1
4748,34194,35388,1
4749,34196,34601,1
4750,34196,34713,1
4751,34196,34961,1
4752,34196,35152,1
4753,34196,35173,1
4754,34196,35384,1
4755,34196,35502,1
4756,34196,35978,1
4757,34198,34286,1
4758,34198,34955,1
4759,34198,35026,1
4760,34198,35178,1
4761,34198,35240,1
4762,34198,35279,1
4763,34198,35286,1
4764,34198,35325,1
4765,34198,35364,1
4766,34198,35410,1
4767,34198,35588,1
4768,34198,35749,1
4769,34198,35781,1
4770,34198,36241,1
4771,34198,36328,1
4772,34212,34431,1
4773,34212,34575,1
4774,34212,34802,1
4775,34212,34955,2
4776,34212,35009,1
4777,34212,35091,1
4778,34212,35121,1
4779,34212,35143,1
4780,34212,35245,1
4781,34212,35250,2
4782,34212,35259,1
4783,34212,35369,1
4784,34212,35380,1
4785,34212,35716,1
4786,34212,35917,1
4787,34212,35940,1
4788,34212,36271,1
4789,34212,36277,1
4790,34212,36281,1
4791,34212,36295,1
4792,34212,36310,2
4793,34212,36329,1
4794,34212,36352,1
4795,34212,36393,1
4796,34212,36452,1
4797,34215,34431,1
4798,34215,34802,1
4799,34215,34955,2
4800,34215,35091,1
4801,34215,35121,1
4802,34215,36277,1
4803,34215,36295,1
4804,34215,36310,1
4805,34215,36329,1
4806,34215,36393,1
4807,34215,36452,1
4808,34218,34315,1
4809,34218,34375,1
4810,34218,34502,1
4811,34218,34536,1
4812,34218,34677,1
4813,34218,34955,2
4814,34218,35064,1
4815,34218,35079,1
4816,34218,35246,1
4817,34218,35279,1
4818,34218,35330,1
4819,34218,35500,1
4820,34218,35546,1
4821,34218,35565,1
4822,34218,35629,1
4823,34218,35638,1
4824,34218,35716,1
4825,34218,36311,1
4826,34218,36319,1
4827,34218,36431,1
4828,34230,34326,1
4829,34230,34344,1
4830,34230,34395,1
4831,34230,34507,1
4832,34230,34527,1
4833,34230,34718,1
4834,34230,34748,1
4835,34230,34802,1
4836,34230,34955,2
4837,34230,34957,1
4838,34230,35002,1
4839,34230,35034,1
4840,34230,35180,1
4841,34230,35237,1
4842,34230,35240,1
4843,34230,35376,2
4844,34230,35436,1
4845,34230,35507,1
4846,34230,35545,1
4847,34230,35557,1
4848,34230,35572,1
4849,34230,35627,1
4850,34230,35629,1
4851,34230,35635,1
4852,34230,35694,1
4853,34230,35915,1
4854,34230,36247,1
4855,34230,36375,1
4856,34230,36476,1
4857,34230,36484,1
4858,34230,36488,1
4859,34231,35172,1
4860,34231,35483,1
4861,34231,35497,1
4862,34232,34279,1
4863,34232,34383,1
4864,34232,34581,1
4865,34232,34955,1
4866,34232,35289,1
4867,34232,35545,1
4868,34232,35588,1
4869,34232,35629,1
4870,34232,35836,1
4871,34232,36061,1
4872,34232,36319,1
4873,34236,34357,1
4874,34236,34479,1
4875,34236,34742,1
4876,34236,34762,1
4877,34236,34786,1
4878,34236,34955,1
4879,34236,34982,1
4880,34236,35029,1
4881,34236,35074,1
4882,34236,35087,1
4883,34236,35125,1
4884,34236,35145,1
4885,34236,35358,1
4886,34236,35517,1
4887,34236,35524,1
4888,34236,35724,1
4889,34236,35856,1
4890,34236,35875,1
4891,34236,36474,1
4892,34240,34273,1
4893,34240,34372,1
4894,34240,35285,1
4895,34241,34279,1
4896,34241,34383,1
4897,34241,34581,1
4898,34241,34955,1
4899,34241,35289,1
4900,34241,35545,1
4901,34241,35588,1
4902,34241,35629,1
4903,34241,35836,1
4904,34241,36061,1
4905,34241,36319,1
4906,34249,34955,1
4907,34249,35117,1
4908,34249,35125,1
4909,34249,35130,1
4910,34249,35161,1
4911,34249,35172,1
4912,34249,35353,1
4913,34249,35376,1
4914,34249,35392,1
4915,34249,35404,1
4916,34249,35785,1
4917,34250,34355,1
4918,34250,34587,1
4919,34250,34640,1
4920,34250,34713,1
4921,34250,34718,1
4922,34250,34719,1
4923,34250,34955,1
4924,34250,34989,1
4925,34250,35003,1
4926,34250,35052,1
4927,34250,35161,1
4928,34250,35203,1
4929,34250,35234,1
4930,34250,35264,1
4931,34250,35285,1
4932,34250,35286,1
4933,34250,35330,1
4934,34250,35368,1
4935,34250,35369,1
4936,34250,35376,2
4937,34250,35442,1
4938,34250,35588,1
4939,34250,35724,1
4940,34250,36421,1
4941,34250,36477,1
4942,34250,36486,1
4943,34251,34270,1
4944,34251,34955,1
4945,34251,35169,1
4946,34251,35454,1
4947,34253,34391,1
4948,34253,34527,1
4949,34253,34760,1
4950,34253,35171,1
4951,34253,35290,1
4952,34253,35362,1
4953,34253,35380,1
4954,34253,35407,1
4955,34253,35447,1
4956,34253,35464,1
4957,34253,35488,1
4958,34253,35524,1
4959,34253,35534,1
4960,34253,35588,1
4961,34253,35788,1
4962,34253,35959,1
4963,34253,36266,1
4964,34253,36279,1
4965,34253,36459,1
4966,34253,36488,1
4967,34256,34262,1
4968,34256,34282,1
4969,34256,34308,1
4970,34256,34353,1
4971,34256,34368,1
4972,34256,34507,1
4973,34256,34600,1
4974,34256,34603,1
4975,34256,34607,1
4976,34256,34750,1
4977,34256,34955,1
4978,34256,35068,1
4979,34256,35102,1
4980,34256,35172,1
4981,34256,35264,1
4982,34256,35478,1
4983,34256,35532,1
4984,34256,35557,1
4985,34256,35724,1
4986,34256,36383,1
4987,34261,34697,1
4988,34261,34713,1
4989,34261,34728,1
4990,34261,34779,1
4991,34261,34955,1
4992,34261,35245,1
4993,34261,35359,1
4994,34261,35376,1
4995,34261,35380,1
4996,34261,35412,1
4997,34261,35841,1
4998,34261,35937,1
4999,34261,36484,1
5000,34262,34395,1
5001,34262,34456,1
5002,34262,34634,1
5003,34262,34713,1
5004,34262,34955,1
5005,34262,35000,1
5006,34262,35168,1
5007,34262,35264,1
5008,34262,35274,1
5009,34262,35384,1
5010,34262,35418,1
5011,34262,35535,1
5012,34262,35776,1
5013,34262,35931,1
5014,34263,34272,1
5015,34263,34326,1
5016,34263,34955,1
5017,34263,35001,1
5018,34263,35102,1
5019,34263,35557,1
5020,34263,35781,1
5021,34263,35820,1
5022,34263,36065,1
5023,34270,34313,1
5024,34270,34431,1
5025,34270,34461,1
5026,34270,34615,1
5027,34270,34713,1
5028,34270,35178,1
5029,34270,35283,1
5030,34270,35376,1
5031,34270,35458,1
5032,34270,35506,1
5033,34270,35524,1
5034,34270,35869,1
5035,34270,36459,1
5036,34270,36484,1
5037,34271,34366,1
5038,34271,34955,1
5039,34271,35384,2
5040,34271,35447,1
5041,34271,35460,1
5042,34271,35588,1
5043,34271,36457,1
5044,34271,36471,1
5045,34272,34391,1
5046,34272,34461,1
5047,34272,34507,1
5048,34272,35232,1
5049,34272,35409,1
5050,34272,35829,1
5051,34272,36484,1
5052,34273,34363,1
5053,34273,34719,1
5054,34273,34746,1
5055,34273,34747,1
5056,34273,34961,1
5057,34273,34992,1
5058,34273,35004,1
5059,34273,35062,1
5060,34273,35116,1
5061,34273,35152,1
5062,34273,35300,1
5063,34273,35404,1
5064,34273,35412,1
5065,34273,36430,1
5066,34279,34326,1
5067,34279,34525,1
5068,34279,34713,1
5069,34279,34720,1
5070,34279,34724,1
5071,34279,34955,2
5072,34279,35068,1
5073,34279,35087,1
5074,34279,35143,1
5075,34279,35240,1
5076,34279,35436,1
5077,34279,35442,1
5078,34279,35507,1
5079,34279,35534,1
5080,34279,35548,1
5081,34279,35557,1
5082,34279,35694,1
5083,34279,36425,1
5084,34279,36488,1
5085,34281,34587,1
5086,34281,34640,1
5087,34281,34713,1
5088,34281,34718,1
5089,34281,34719,1
5090,34281,34955,1
5091,34281,34989,1
5092,34281,35003,1
5093,34281,35052,1
5094,34281,35161,1
5095,34281,35203,1
5096,34281,35234,1
5097,34281,35285,1
5098,34281,35286,1
5099,34281,35330,1
5100,34281,35368,1
5101,34281,35369,1
5102,34281,35376,2
5103,34281,35442,1
5104,34281,35724,1
5105,34281,36421,1
5106,34281,36477,1
5107,34281,36486,1
5108,34282,35376,1
5109,34284,34318,1
5110,34284,34632,1
5111,34284,35102,1
5112,34284,35164,1
5113,34284,35264,1
5114,34284,35279,1
5115,34284,35395,1
5116,34284,35412,1
5117,34284,35524,1
5118,34284,35588,2
5119,34284,35851,1
5120,34284,36463,1
5121,34284,36469,1
5122,34286,34359,1
5123,34286,34366,1
5124,34286,34373,1
5125,34286,34614,1
5126,34286,34643,1
5127,34286,34648,1
5128,34286,34768,1
5129,34286,34776,1
5130,34286,34955,2
5131,34286,34979,1
5132,34286,35010,1
5133,34286,35030,1
5134,34286,35068,1
5135,34286,35096,1
5136,34286,35264,2
5137,34286,35283,1
5138,34286,35285,1
5139,34286,35305,1
5140,34286,35362,1
5141,34286,35384,1
5142,34286,35395,1
5143,34286,35424,1
5144,34286,35478,1
5145,34286,35545,1
5146,34286,35696,1
5147,34286,35913,1
5148,34286,35925,1
5149,34286,35937,2
5150,34286,36001,1
5151,34286,36399,1
5152,34287,34308,1
5153,34287,34344,1
5154,34287,34353,1
5155,34287,34366,1
5156,34287,34395,1
5157,34287,34480,1
5158,34287,34507,1
5159,34287,34532,1
5160,34287,34565,1
5161,34287,34600,1
5162,34287,34607,1
5163,34287,34614,1
5164,34287,34718,1
5165,34287,34748,1
5166,34287,34750,1
5167,34287,34759,1
5168,34287,34802,1
5169,34287,34955,5
5170,34287,35002,1
5171,34287,35003,1
5172,34287,35009,1
5173,34287,35010,1
5174,34287,35030,1
5175,34287,35033,1
5176,34287,35034,1
5177,34287,35068,1
5178,34287,35074,1
5179,34287,35111,1
5180,34287,35116,1
5181,34287,35143,1
5182,34287,35172,1
5183,34287,35237,1
5184,34287,35240,1
5185,34287,35264,3
5186,34287,35283,1
5187,34287,35376,2
5188,34287,35384,1
5189,34287,35395,1
5190,34287,35416,1
5191,34287,35422,1
5192,34287,35478,2
5193,34287,35481,1
5194,34287,35532,1
5195,34287,35545,1
5196,34287,35572,1
5197,34287,35588,1
5198,34287,35629,2
5199,34287,35638,1
5200,34287,35915,1
5201,34287,35917,1
5202,34287,35937,1
5203,34287,36014,1
5204,34287,36247,1
5205,34287,36378,1
5206,34287,36426,1
5207,34287,36428,1
5208,34287,36476,1
5209,34287,36484,1
5210,34287,36488,1
5211,34291,34380,1
5212,34291,34404,1
5213,34291,34435,1
5214,34291,34495,1
5215,34291,34536,2
5216,34291,34713,2
5217,34291,34955,2
5218,34291,35061,1
5219,34291,35102,1
5220,34291,35133,1
5221,34291,35143,1
5222,34291,35146,1
5223,34291,35224,1
5224,34291,35264,1
5225,34291,35279,1
5226,34291,35282,1
5227,34291,35286,1
5228,34291,35358,1
5229,34291,35376,2
5230,34291,35380,1
5231,34291,35384,1
5232,34291,35425,1
5233,34291,35445,1
5234,34291,35454,1
5235,34291,35461,1
5236,34291,35514,1
5237,34291,35534,1
5238,34291,35645,1
5239,34291,35915,1
5240,34291,36059,1
5241,34291,36329,1
5242,34291,36425,1
5243,34291,36459,1
5244,34291,36488,1
5245,34294,34461,1
5246,34294,34634,1
5247,34294,34683,1
5248,34294,34742,1
5249,34294,34955,1
5250,34294,34956,1
5251,34294,35036,1
5252,34294,35050,1
5253,34294,35102,1
5254,34294,35123,1
5255,34294,35261,1
5256,34294,35264,1
5257,34294,35365,1
5258,34294,35376,1
5259,34294,35377,1
5260,34294,35454,1
5261,34294,35557,1
5262,34294,36375,1
5263,34297,35172,1
5264,34297,36001,1
5265,34298,34298,1
5266,34298,34308,1
5267,34298,34313,1
5268,34298,34326,1
5269,34298,34359,1
5270,34298,34362,1
5271,34298,34366,1
5272,34298,34373,1
5273,34298,34395,1
5274,34298,34461,1
5275,34298,34495,1
5276,34298,34507,1
5277,34298,34536,2
5278,34298,34575,1
5279,34298,34583,1
5280,34298,34615,1
5281,34298,34622,2
5282,34298,34634,1
5283,34298,34643,1
5284,34298,34647,3
5285,34298,34648,1
5286,34298,34713,1
5287,34298,34718,1
5288,34298,34746,1
5289,34298,34748,1
5290,34298,34768,1
5291,34298,34776,1
5292,34298,34955,9
5293,34298,34956,1
5294,34298,34961,2
5295,34298,34968,2
5296,34298,34990,1
5297,34298,35002,1
5298,34298,35009,1
5299,34298,35010,1
5300,34298,35030,1
5301,34298,35050,1
5302,34298,35061,1
5303,34298,35068,1
5304,34298,35075,1
5305,34298,35096,1
5306,34298,35102,4
5307,34298,35123,1
5308,34298,35133,1
5309,34298,35146,1
5310,34298,35174,1
5311,34298,35178,1
5312,34298,35209,1
5313,34298,35232,1
5314,34298,35237,1
5315,34298,35240,1
5316,34298,35245,1
5317,34298,35250,1
5318,34298,35261,2
5319,34298,35264,2
5320,34298,35282,1
5321,34298,35283,1
5322,34298,35285,1
5323,34298,35289,3
5324,34298,35290,1
5325,34298,35305,1
5326,34298,35350,1
5327,34298,35362,1
5328,34298,35365,1
5329,34298,35376,5
5330,34298,35377,1
5331,34298,35380,1
5332,34298,35384,7
5333,34298,35404,1
5334,34298,35418,1
5335,34298,35424,1
5336,34298,35436,3
5337,34298,35447,1
5338,34298,35449,2
5339,34298,35454,1
5340,34298,35460,1
5341,34298,35465,1
5342,34298,35482,2
5343,34298,35506,1
5344,34298,35507,1
5345,34298,35524,1
5346,34298,35534,1
5347,34298,35545,4
5348,34298,35557,2
5349,34298,35572,1
5350,34298,35588,1
5351,34298,35629,1
5352,34298,35694,1
5353,34298,35696,1
5354,34298,35716,1
5355,34298,35808,1
5356,34298,35837,1
5357,34298,35869,1
5358,34298,35937,1
5359,34298,35942,1
5360,34298,35946,1
5361,34298,35991,1
5362,34298,36001,1
5363,34298,36037,1
5364,34298,36050,1
5365,34298,36059,1
5366,34298,36320,1
5367,34298,36344,1
5368,34298,36399,1
5369,34298,36457,1
5370,34298,36471,1
5371,34298,36484,2
5372,34298,36488,2
5373,34308,34313,1
5374,34308,34536,1
5375,34308,34634,1
5376,34308,34648,1
5377,34308,34681,1
5378,34308,34713,1
5379,34308,34751,1
5380,34308,34955,3
5381,34308,34961,1
5382,34308,34990,1
5383,34308,35009,1
5384,34308,35050,1
5385,34308,35064,1
5386,34308,35123,1
5387,34308,35168,1
5388,34308,35232,1
5389,34308,35253,1
5390,34308,35264,2
5391,34308,35267,1
5392,34308,35279,1
5393,34308,35290,1
5394,34308,35295,1
5395,34308,35358,1
5396,34308,35376,1
5397,34308,35377,1
5398,34308,35384,1
5399,34308,35393,1
5400,34308,35412,1
5401,34308,35418,1
5402,34308,35500,1
5403,34308,35565,1
5404,34308,35716,2
5405,34308,35776,1
5406,34308,35931,1
5407,34308,35991,1
5408,34308,36320,1
5409,34313,34314,1
5410,34313,34603,1
5411,34313,34955,4
5412,34313,35009,1
5413,34313,35068,1
5414,34313,35162,1
5415,34313,35168,1
5416,34313,35169,1
5417,34313,35172,1
5418,34313,35251,1
5419,34313,35257,1
5420,34313,35350,1
5421,34313,35376,1
5422,34313,35412,1
5423,34313,35416,1
5424,34313,35450,1
5425,34313,35454,1
5426,34313,35455,1
5427,34313,35588,2
5428,34313,35640,1
5429,34313,35777,1
5430,34313,36000,1
5431,34313,36128,1
5432,34313,36426,1
5433,34314,34375,1
5434,34314,34461,1
5435,34314,34536,1
5436,34314,34634,1
5437,34314,34683,1
5438,34314,34742,1
5439,34314,34751,1
5440,34314,34955,2
5441,34314,34956,1
5442,34314,34961,1
5443,34314,34990,1
5444,34314,35009,1
5445,34314,35036,1
5446,34314,35050,1
5447,34314,35064,1
5448,34314,35102,1
5449,34314,35123,2
5450,34314,35232,1
5451,34314,35253,1
5452,34314,35261,1
5453,34314,35264,2
5454,34314,35267,1
